,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Position,Earth,Europa,Mars,Deck,Number,Side,Cancri,PSO,Trappist
0,1.2697752183036644,-0.11694321392325997,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.7032254442078336,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.9581880169437936,-1.1464979557624344,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
1,-0.7873568304405676,-0.6811550490856475,-0.20155173814269128,-0.36122272092541285,-0.2817927014480464,-0.3161356052977235,2.2556203924593863,-0.2491670739289147,-1.7013846354146216,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.144564360010409,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
2,1.2697752183036644,0.1651627036579338,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.7010164736559792,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.3913433853601218,-1.1522987430185108,1.0005846791656567,2.0210534664706503,-0.3158247160604446,-1.495719064386618
3,-0.7873568304405676,0.658848059425023,-0.20155173814269128,-0.36122272092541285,4.0666793140711555,-0.3161356052977235,-0.10924988399106109,0.21996080646570074,-1.7002801501386944,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.3913433853601218,-1.1503651472664853,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
4,-0.7873568304405676,-0.6106285696903491,-0.20155173814269128,-0.34474856272652105,-0.28768405296688926,0.8161327307831701,-0.2712640853678707,-0.2491670739289147,-1.6995438266214096,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.1426307642583837,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
5,-0.7873568304405676,0.1651627036579338,-0.20155173814269128,-0.36122272092541285,0.7694862473587936,0.152819626811371,-0.17011709776798403,-0.20105139388844134,-1.69807117958684,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.1387635727543328,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
6,1.2697752183036644,-0.5401020902950506,-0.20155173814269128,-0.36122272092541285,,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.6973348560695551,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.9787262359361009,-1.1484315515144599,-0.999181990363088,2.0210534664706503,-0.3158247160604446,-1.495719064386618
7,1.2697752183036644,-0.6106285696903491,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.696230370793628,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-0.8039605347841431,-1.1522987430185108,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
8,1.2697752183036644,-0.39904913150445376,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.696230370793628,0.4923156188384908,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-0.8039605347841431,-1.1522987430185108,1.0005846791656567,2.0210534664706503,-0.3158247160604446,-1.495719064386618
9,-0.7873568304405676,-0.3285226521091553,-0.20155173814269128,-0.36122272092541285,0.13060190487095058,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.6958622090349855,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.1387635727543328,1.0005846791656567,2.0210534664706503,-0.3158247160604446,-1.495719064386618
10,-0.7873568304405676,-0.6811550490856475,-0.20155173814269128,0.1972512420170198,-0.285720269127275,-0.07363404040480773,-0.059123943233595135,-0.2491670739289147,-1.694389562000416,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.134896381250282,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
11,-0.7873568304405676,1.152533415192112,-0.20155173814269128,1.1741688232113048,-0.23924405158973722,,-0.26499834277318746,0.5607802067523872,-1.6932850767244887,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-0.8039605347841431,-1.1484315515144599,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
12,-0.7873568304405676,1.0820069357968136,-0.20155173814269128,-0.36122272092541285,0.7341381382457366,-0.3161356052977235,-0.2587326001785042,-0.0695352017778141,-1.6932850767244887,0.4923156188384908,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-0.8039605347841431,-1.1484315515144599,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
13,1.2697752183036644,1.2230598945874105,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.6925487532072039,-0.48978974579407697,-1.0598923730776166,-0.5530665997023135,1.903401300684422,-0.21657768420816415,-1.1522987430185108,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
14,-0.7873568304405676,-0.5401020902950506,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,1.2387798799507912,-0.17538969786685554,-1.6910761061726343,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.9581880169437936,-1.144564360010409,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
15,-0.7873568304405676,-0.11694321392325997,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,0.5370167093462679,,-1.6910761061726343,0.4923156188384908,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.131029189746231,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
16,-0.7873568304405676,-0.6106285696903491,-0.20155173814269128,-0.3579278892856345,-0.27982891760843215,0.13498862939277426,0.1377993954564497,0.30416324653652915,-1.6910761061726343,1.4744209834710587,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.37080516636781474,-1.131029189746231,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
17,1.2697752183036644,1.0820069357968136,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.6907079444139919,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.9787262359361009,-1.1522987430185108,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
18,-0.7873568304405676,0.024109744867336927,-0.20155173814269128,-0.36122272092541285,4.757931225615379,0.1171576319741775,0.23805127697138162,0.025894230302458097,-1.6907079444139919,0.4923156188384908,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,0.37080516636781474,-1.1503651472664853,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
19,-0.7873568304405676,0.7999010182156199,-0.20155173814269128,-0.31838990960829416,0.9724105774522682,-0.3018708073628461,2.5429494457298607,-0.19864560988641766,-1.6907079444139919,1.4744209834710587,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.9787262359361009,-1.1522987430185108,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
20,-0.7873568304405676,0.09463622426263538,-0.20155173814269128,-0.36122272092541285,0.2870500174268875,-0.269775012009372,-0.26857876711300643,-0.2491670739289147,-1.6903397826553495,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,0.9581880169437936,-1.1426307642583837,1.0005846791656567,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
21,-0.7873568304405676,-1.0337874460621397,-0.20155173814269128,,-0.28768405296688926,-0.3161356052977235,1.1689616053243208,-0.2491670739289147,-1.689971620896707,-0.48978974579407697,0.9432714270341671,-0.5530665997023135,-0.5252524472354088,-0.21657768420816415,-1.1503651472664853,-0.999181990363088,-0.49467577569901544,-0.3158247160604446,0.6684184316829235
22,1.2697752183036644,0.1651627036579338,-0.20155173814269128,-0.36122272092541285,-0.28768405296688926,-0.3161356052977235,-0.2712640853678707,-0.2491670739289147,-1.688130812103495,-0.48978974579407697,-1.0598923730776166,1.8076777585080608,-0.5252524472354088,-1.9787262359361009,-1.144564360010409,-0.999181990363088,2.0210534664706503,-0.3158247160604446,-1.495719064386618
